tweet_id,author_id,created_at,inbound_text,brand_outbound_text,intent
TWEET-1152,User_62565,2026-09-10T08:00:00Z,@AppleSupport There is a mystery charge of $19.99 on my credit card from Apple ID. I didn't buy anything!,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1153,User_31579,2026-09-10T08:00:00Z,"Hi @AppleSupport, How do I cancel my monthly iCloud storage plan?",Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1154,User_10282,2026-09-10T08:00:00Z,Need help: My payment method was declined for my App Store update. How do I fix it?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1155,User_44760,2026-09-10T08:00:00Z,Need help: I received an email saying my account is locked due to billing issues. Is this real?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1156,User_47388,2026-09-10T08:00:00Z,Need help: Can I transfer my paid app purchases from one Apple ID to another?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1157,User_82845,2026-09-10T08:00:00Z,Need help: I got charged for a free trial that I canceled yesterday!,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1158,User_73788,2026-09-10T08:00:00Z,Urgent! @AppleSupport Someone hacked into my Apple ID and changed my credit card info!,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1159,User_34890,2026-09-10T08:00:00Z,@AppleSupport Why was taxes added to my subscription invoice?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1160,User_38534,2026-09-10T08:00:00Z,"Hey team, Can I pay my subscription using a gift card balance?",Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1161,User_85914,2026-09-10T08:00:00Z,"Hi @AppleSupport, I was charged twice for my subscription this month. Can I get a refund?",Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1162,User_81066,2026-09-10T08:00:00Z,Urgent! @AppleSupport There is a mystery charge of $19.99 on my credit card from Apple ID. I didn't buy anything!,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1163,User_51104,2026-09-10T08:00:00Z,"Hi @AppleSupport, How do I cancel my monthly iCloud storage plan?",Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1164,User_16572,2026-09-10T08:00:00Z,"Hi @AppleSupport, My payment method was declined for my App Store update. How do I fix it?",Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1165,User_72493,2026-09-10T08:00:00Z,I received an email saying my account is locked due to billing issues. Is this real?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1166,User_79615,2026-09-10T08:00:00Z,Can I transfer my paid app purchases from one Apple ID to another?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1167,User_17455,2026-09-10T08:00:00Z,@AppleSupport I got charged for a free trial that I canceled yesterday!,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1168,User_20500,2026-09-10T08:00:00Z,Someone hacked into my Apple ID and changed my credit card info!,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1169,User_18981,2026-09-10T08:00:00Z,@AppleSupport Why was taxes added to my subscription invoice?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1170,User_18907,2026-09-10T08:00:00Z,Can I pay my subscription using a gift card balance?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1171,User_40828,2026-09-10T08:00:00Z,Urgent! @AppleSupport I was charged twice for my subscription this month. Can I get a refund?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1172,User_25713,2026-09-10T08:00:00Z,Need help: There is a mystery charge of $19.99 on my credit card from Apple ID. I didn't buy anything!,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1173,User_42271,2026-09-10T08:00:00Z,How do I cancel my monthly iCloud storage plan?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1174,User_87924,2026-09-10T08:00:00Z,My payment method was declined for my App Store update. How do I fix it?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1175,User_91183,2026-09-10T08:00:00Z,"Hi @AppleSupport, I received an email saying my account is locked due to billing issues. Is this real?",Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1176,User_64948,2026-09-10T08:00:00Z,"Hi @AppleSupport, Can I transfer my paid app purchases from one Apple ID to another?",Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1177,User_86503,2026-09-10T08:00:00Z,Urgent! @AppleSupport I got charged for a free trial that I canceled yesterday!,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1178,User_78522,2026-09-10T08:00:00Z,Someone hacked into my Apple ID and changed my credit card info!,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1179,User_44179,2026-09-10T08:00:00Z,"Hey team, Why was taxes added to my subscription invoice?",Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1180,User_97782,2026-09-10T08:00:00Z,@AppleSupport Can I pay my subscription using a gift card balance?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1181,User_51180,2026-09-10T08:00:00Z,Urgent! @AppleSupport I was charged twice for my subscription this month. Can I get a refund?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1182,User_44814,2026-09-10T08:00:00Z,@AppleSupport There is a mystery charge of $19.99 on my credit card from Apple ID. I didn't buy anything!,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1183,User_27154,2026-09-10T08:00:00Z,Need help: How do I cancel my monthly iCloud storage plan?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1184,User_94607,2026-09-10T08:00:00Z,Urgent! @AppleSupport My payment method was declined for my App Store update. How do I fix it?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1185,User_69929,2026-09-10T08:00:00Z,"Hey team, I received an email saying my account is locked due to billing issues. Is this real?",Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1186,User_19508,2026-09-10T08:00:00Z,"Hey team, Can I transfer my paid app purchases from one Apple ID to another?",Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1187,User_70068,2026-09-10T08:00:00Z,"Hi @AppleSupport, I got charged for a free trial that I canceled yesterday!",Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1188,User_83792,2026-09-10T08:00:00Z,Someone hacked into my Apple ID and changed my credit card info!,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1189,User_19602,2026-09-10T08:00:00Z,"Hi @AppleSupport, Why was taxes added to my subscription invoice?",Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1190,User_37938,2026-09-10T08:00:00Z,Can I pay my subscription using a gift card balance?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1191,User_44760,2026-09-10T08:00:00Z,I was charged twice for my subscription this month. Can I get a refund?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1192,User_55745,2026-09-10T08:00:00Z,@AppleSupport There is a mystery charge of $19.99 on my credit card from Apple ID. I didn't buy anything!,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1193,User_42018,2026-09-10T08:00:00Z,"Hi @AppleSupport, How do I cancel my monthly iCloud storage plan?",Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1194,User_47353,2026-09-10T08:00:00Z,"Hey team, My payment method was declined for my App Store update. How do I fix it?",Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1195,User_67433,2026-09-10T08:00:00Z,@AppleSupport I received an email saying my account is locked due to billing issues. Is this real?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1196,User_49651,2026-09-10T08:00:00Z,Can I transfer my paid app purchases from one Apple ID to another?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1197,User_95717,2026-09-10T08:00:00Z,I got charged for a free trial that I canceled yesterday!,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1198,User_11025,2026-09-10T08:00:00Z,Someone hacked into my Apple ID and changed my credit card info!,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1199,User_82692,2026-09-10T08:00:00Z,Urgent! @AppleSupport Why was taxes added to my subscription invoice?,Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1200,User_96951,2026-09-10T08:00:00Z,"Hey team, Can I pay my subscription using a gift card balance?",Thank you for reaching out. Please DM us your details for support.,ACCOUNT_BILLING
TWEET-1201,User_27601,2026-09-10T08:00:00Z,"Hi @AppleSupport, My iPhone 13 battery drains from 100% to zero in 2 hours after updating iOS!",Thank you for reaching out. Please DM us your details for support.,TECHNICAL_HARDWARE
TWEET-1202,User_25129,2026-09-10T08:00:00Z,"Hey team, Screen completely black and unresponsive after dropping phone. Sound still plays.",Thank you for reaching out. Please DM us your details for support.,TECHNICAL_HARDWARE
TWEET-1203,User_82512,2026-09-10T08:00:00Z,"Hi @AppleSupport, AirPods Pro left earbud is crackling and has static sound when noise cancellation is on.",Thank you for reaching out. Please DM us your details for support.,TECHNICAL_HARDWARE
TWEET-1204,User_45697,2026-09-10T08:00:00Z,@AppleSupport MacBook Pro fan is spinning super fast and keyboard feels very hot.,Thank you for reaching out. Please DM us your details for support.,TECHNICAL_HARDWARE
TWEET-1205,User_89276,2026-09-10T08:00:00Z,"Hey team, Bluetooth keeps disconnecting every 5 minutes from my Apple Watch.",Thank you for reaching out. Please DM us your details for support.,TECHNICAL_HARDWARE
TWEET-1206,User_54942,2026-09-10T08:00:00Z,@AppleSupport Camera app shows a black screen whenever I switch to 3x zoom.,Thank you for reaching out. Please DM us your details for support.,TECHNICAL_HARDWARE
TWEET-1207,User_93130,2026-09-10T08:00:00Z,@AppleSupport Face ID stopped working and says 'Face ID is not available' on screen.,Thank you for reaching out. Please DM us your details for support.,TECHNICAL_HARDWARE
TWEET-1208,User_76244,2026-09-10T08:00:00Z,"Hey team, My iPad won't turn on or take a charge even after leaving it plugged in all night.",Thank you for reaching out. Please DM us your details for support.,TECHNICAL_HARDWARE
TWEET-1209,User_42914,2026-09-10T08:00:00Z,Need help: Wi-Fi button is grayed out in Settings and cannot be toggled on.,Thank you for reaching out. Please DM us your details for support.,TECHNICAL_HARDWARE
TWEET-1210,User_22097,2026-09-10T08:00:00Z,"Hi @AppleSupport, Microphone on iPhone makes my voice sound muffled during calls.",Thank you for reaching out. Please DM us your details for support.,TECHNICAL_HARDWARE
TWEET-1211,User_65518,2026-09-10T08:00:00Z,Urgent! @AppleSupport My iPhone 13 battery drains from 100% to zero in 2 hours after updating iOS!,Thank you for reaching out. Please DM us your details for support.,TECHNICAL_HARDWARE
TWEET-1212,User_15778,2026-09-10T08:00:00Z,"Hey team, Screen completely black and unresponsive after dropping phone. Sound still plays.",Thank you for reaching out. Please DM us your details for support.,TECHNICAL_HARDWARE
TWEET-1213,User_53719,2026-09-10T08:00:00Z,"Hi @AppleSupport, AirPods Pro left earbud is crackling and has static sound when noise cancellation is on.",Thank you for reaching out. Please DM us your details for support.,TECHNICAL_HARDWARE
TWEET-1214,User_93507,2026-09-10T08:00:00Z,@AppleSupport MacBook Pro fan is spinning super fast and keyboard feels very hot.,Thank you for reaching out. Please DM us your details for support.,TECHNICAL_HARDWARE
TWEET-1215,User_31178,2026-09-10T08:00:00Z,"Hey team, Bluetooth keeps disconnecting every 5 minutes from my Apple Watch.",Thank you for reaching out. Please DM us your details for support.,TECHNICAL_HARDWARE
TWEET-1216,User_67912,2026-09-10T08:00:00Z,Urgent! @AppleSupport Camera app shows a black screen whenever I switch to 3x zoom.,Thank you for reaching out. Please DM us your details for support.,TECHNICAL_HARDWARE
TWEET-1217,User_66057,2026-09-10T08:00:00Z,Face ID stopped working and says 'Face ID is not available' on screen.,Thank you for reaching out. Please DM us your details for support.,TECHNICAL_HARDWARE
TWEET-1218,User_11267,2026-09-10T08:00:00Z,My iPad won't turn on or take a charge even after leaving it plugged in all night.,Thank you for reaching out. Please DM us your details for support.,TECHNICAL_HARDWARE
